"","mRNAProportions.Bcells","mRNAProportions.CAFs","mRNAProportions.CD4_Tcells","mRNAProportions.CD8_Tcells","mRNAProportions.Endothelial","mRNAProportions.Macrophages","mRNAProportions.NKcells","mRNAProportions.otherCells","cellFractions.Bcells","cellFractions.CAFs","cellFractions.CD4_Tcells","cellFractions.CD8_Tcells","cellFractions.Endothelial","cellFractions.Macrophages","cellFractions.NKcells","cellFractions.otherCells","fit.gof.convergeCode","fit.gof.convergeMessage","fit.gof.RMSE_weighted","fit.gof.Root_mean_squared_geneExpr_weighted","fit.gof.spearmanR","fit.gof.spearmanP","fit.gof.pearsonR","fit.gof.pearsonP","fit.gof.regline_a_x","fit.gof.regline_b","fit.gof.regline_a_x_through0","fit.gof.sum_mRNAProportions"
"GTEX.PLZ4.1626.SM.3P618",7.85813005133286e-10,0.00368478707164161,0.25895874239344,0.0600200669445523,0.0533787033663234,0.000106986184470628,1.82130697705398e-09,0.623850711432452,7.79721365512206e-10,0.00367084741167059,0.26111244302302,0.0605192401131088,0.0531767701310634,3.00314039242227e-05,1.65097080814605e-09,0.621490665486521,0,"",102.43082512845,111.714932929116,0.347161465494051,0.000567327339993385,0.204385970959828,0.0469488053347448,0.083643334192696,15.0600037996798,0.145355952122948,0.376149288567548
"GTEX.WHSB.0626.SM.4M1XP",0.0254618508290254,0.0369693052041061,0.106874086341642,0.028878776931048,0.157481926329254,0.0227540895129728,2.84997484041511e-09,0.621579962001976,0.0257412589043339,0.0375244914053992,0.109796626469135,0.0296684855246176,0.159846909711234,0.00650769198174386,2.63218772647902e-09,0.630914533371348,0,"",190.641782227908,220.523394600808,0.49070548712206,6.38471351045479e-07,0.465921633478669,1.95352521641856e-06,0.29188799023127,20.4949388602811,0.369398785760752,0.378420037998024
"GTEX.OIZI.1026.SM.3NB1K",0.000460085997698301,0.0298545998918425,0.0753738785802148,0.0215621184969854,0.383285874669216,0.0514069130514451,5.55856416566065e-09,0.438056523754034,0.000475241187963244,0.0309613596851575,0.0791175242175053,0.0226330588859171,0.397494921079695,0.0150218802555244,5.24534067956596e-09,0.454296009442897,0,"",230.950516544701,267.069282099052,0.704706112976557,1.59418574195573e-15,0.411609297652388,3.41287780672191e-05,0.193311538453846,35.8291990549648,0.261275752446465,0.561943476245966
"GTEX.PWN1.2626.SM.2I3FH",0.00269481199036633,0.0166017594015596,0.0903024254747672,0.0442552124658982,0.138610450596901,0.0205185832194146,3.10672768959264e-10,0.68701675654042,0.00271974102532313,0.0168223594980186,0.0926137063750871,0.0453879198851536,0.140452272179319,0.00585833449072855,2.86443050333903e-10,0.696145666259927,0,"",183.209580925584,193.57365979434,0.501060337780594,2.32095441769962e-07,0.174592554896504,0.0906052333383356,0.0728624780846866,22.0186803337211,0.173386544718719,0.31298324345958
"GTEX.147F4.0006.SM.5O99T",0.00263263294939421,3.0023198992427e-05,0.00368665598851003,1.69136355142543e-10,0.000777234835344322,0.00477975681577685,0.0102552325922637,0.977838463450582,0.00263352776725478,3.01535373320737e-05,0.00374763228685981,1.71933824959393e-10,0.000780609009361552,0.00135263650472678,0.00937193190549799,0.982083508817033,0,"",4.68946673965161,20.8322555219763,0.721610757496852,1.59012217846476e-16,0.974432193754997,4.20093929793732e-62,0.954716032651148,0.648114208614128,0.962050583671502,0.0221615365494179
"GTEX.13RTK.0326.SM.5RQHS",0.000927053913054392,0.0119358154817138,0.0533177065531687,0.038499540231739,0.153503590893463,0.00600713537581021,1.14813985800711e-09,0.735809156402911,0.000926327509374425,0.0119741688893421,0.0541386969339721,0.0390923592826502,0.153996844647508,0.00169806653422198,1.04807022819831e-09,0.738173535154861,0,"",126.727778560077,137.021175584678,0.52798085071789,3.83168644268079e-08,0.324218007000878,0.0013492098331725,0.167563675870472,14.0435875505243,0.255050752005931,0.264190843597089
"GTEX.1399U.1026.SM.5J1OC",0.00414570576384097,0.008771868861625,0.129997829206065,0.030123821775957,0.0568446941952662,0.00607147324135793,2.07707190254558e-10,0.764044606748181,0.00413925748914095,0.00879325790380885,0.131897582713592,0.0305640432506425,0.0569833024646385,0.00171492750801223,1.89457376496606e-10,0.765907628480707,0,"",64.2411047211407,73.2034127098135,0.441320567240426,7.58562337455663e-06,0.276206634859057,0.00674026070474778,0.106092069516424,12.6580860015455,0.189554121129686,0.235955393251819
"GTEX.YJ8O.0226.SM.5S2NL",0.00151387636847889,0.0347484436041423,0.0575546992548164,0.0269010965278839,0.0216524062856805,0.00952971978194303,1.11602476014108e-09,0.84809975706103,0.00151667932385106,0.0349520317748105,0.0585950479092644,0.0273873560329862,0.0217792658894223,0.00270091676479484,1.02144081358557e-09,0.85306870128343,0,"",167.175457573184,191.74308893696,0.545025041363638,1.12669783177492e-08,0.490650520868886,4.47271667791466e-07,0.280599395995726,10.2866644693759,0.313372213082637,0.15190024293897
"GTEX.Y3I4.0726.SM.4TT7M",0.000849987606740391,0.029349565756509,0.012654231797707,0.0506713916380971,0.191339903151538,0.144740643392561,1.11604862174316e-08,0.57039426549636,0.00094401547382493,0.0327266771662233,0.0142816726142262,0.0571881594909358,0.213356452746429,0.0454762590606538,1.13236296113225e-08,0.636026752124077,0,"",243.296275773686,288.234908891743,0.706826803355969,1.20459048986205e-15,0.406675431639887,4.32264607209304e-05,0.198407859166436,36.988295560389,0.259233517239497,0.42960573450364
"GTEX.13O1R.0726.SM.5IJEI",0.00252450935678114,0.00345999117738431,0.0614108623099207,0.0168106048128447,0.0352092537508523,0.00296648396048157,4.90213193908678e-10,0.877618294141522,0.00251744887244933,0.00346411561844795,0.0622308364303555,0.0170350644666731,0.0352512245202981,0.000836861122055522,4.46585574775398e-10,0.878664448523135,0,"",60.3522338315923,62.6534399884887,0.119311580520935,0.249473268838842,0.0494384970376955,0.634231902088688,0.0174612429695791,7.29107279938133,0.117265902462655,0.122381705858478
"GTEX.RWSA.1726.SM.47JX7",4.05582744531372e-06,0.00187341963238814,0.180180694473638,0.010523574882096,0.0212966518219073,0.0953055712260889,6.71701469948214e-10,0.690816031464734,4.32575303976591e-06,0.00200609285822539,0.19528427631185,0.0114057097574587,0.0228048539608714,0.028755985376522,6.54477274401602e-10,0.739738755327556,0,"",296.541725229198,308.613698198589,0.371912169160074,0.000206436005322338,0.232136309581934,0.0235957238449325,0.0577570112015399,24.5336943045201,0.0721245467302512,0.309183968535266
"GTEX.Q2AG.0626.SM.2S1PV",0.00185656820696402,0.0489961530367706,0.0469143504492105,0.0223754781299559,0.102594593083097,0.0432318489321298,1.33858458547083e-09,0.734031006823288,0.00190678749200866,0.0505227615243454,0.0489636586150658,0.0233528816239311,0.105791206834842,0.0125609621972841,1.2559525305719e-09,0.756901740456571,0,"",120.518900539802,183.686400237414,0.706209667881993,1.30727215984826e-15,0.726481467974338,7.9290250373723e-17,0.601442879877636,6.79517849010896,0.626222011712798,0.265968993176712
"GTEX.11O72.2326.SM.5BC7H",6.17250894575982e-05,0.0265171697901271,0.0578841334446178,0.0326975620826041,0.200974589927971,0.017042587570022,9.57209517180494e-10,0.664822231137991,6.21718020446799e-05,0.0268159143461088,0.0592472274516147,0.0334675459843387,0.203238785734192,0.00485618222734118,8.80794828179143e-10,0.672312171573566,0,"",159.206553388201,182.519569855491,0.63708582443456,3.90015116043039e-12,0.448266959080155,5.22685844031173e-06,0.254481982100645,17.1286716529016,0.325285684290871,0.335177768862009
"GTEX.ZG7Y.0926.SM.5EQ6O",0.0032359607257504,0.0023838613142402,0.031724715653283,0.0168882352940658,0.0922155156490467,0.00462100925134358,3.10397604275606e-10,0.848930701801873,0.00323192846493214,0.0023904143994521,0.0321983045612396,0.0171403441229562,0.0924690103168353,0.00130563880414118,2.83212800562643e-10,0.851264359047231,0,"",32.1678755218354,41.0620379139429,0.421308024533767,2.12144924612757e-05,0.478352041153197,9.44609774270104e-07,0.363359075759116,5.48214723272797,0.458905791493178,0.151069298198127
"GTEX.11ONC.0011.R8b.SM.5NQ87",0.00355385347886525,0.000623859256012711,0.100684558377697,0.0351793828051357,0.0424957685215057,0.0442722876663038,1.20443033358431e-07,0.773190169451446,0.00364977824221895,0.00064326110914602,0.105076741650561,0.0367140202827792,0.0438173753610211,0.0128625369872917,1.13001618678662e-07,0.797236173365363,1,"",114.856601374286,122.833940741108,0.330640984655402,0.00106569258437646,0.271746247549381,0.0077236105511508,0.0873041000566228,14.485067433431,0.123838482824966,0.226809830548554
"GTEX.12126.0011.R11a.SM.5BC6X",0.0060930700264506,0.000201759757585417,0.145497261793949,0.0412487128161471,0.0226312138410583,0.00270189550637172,1.45170168651869e-11,0.781626086243921,0.00606695467403614,0.000201698580222689,0.147219781660716,0.0417370500290151,0.0226243516303048,0.000761080935674642,1.32052912028677e-11,0.781389082476825,0,"",56.083018520722,61.436784485338,0.149500672549487,0.148176567914575,0.200570640544681,0.0513080899751431,0.113187389623144,8.36897511421473,0.200082993520493,0.218373913756079
"GTEX.WOFM.0126.SM.3MJFE",0.000762426403469002,0.0222453825291333,0.0980227210218061,0.020401248807224,0.303027973408849,0.0630111663375548,1.28794964725068e-09,0.492529080204014,0.000794191287610831,0.0232648781173879,0.103760179120047,0.0215953730772204,0.316915605217538,0.0185683119005935,1.2256376557262e-09,0.515101460053965,0,"",169.318341875813,203.53354119723,0.686070031302017,1.68889448554103e-14,0.452357942695927,4.18126073027697e-06,0.242821710538549,28.9379823180821,0.32546585786564,0.507470919795986
"GTEX.13X6K.0526.SM.5LU51",0.00131563671368063,0.0399446563065449,0.0604962081326538,0.0291033531291855,0.027332667316702,0.00802195425956525,7.29917292459607e-08,0.833785451149939,0.00131655477486677,0.0401324201078613,0.0615188021586014,0.0295952999133491,0.0274611472183969,0.00227096710275929,6.67286934275453e-08,0.837704741995472,0,"",262.75421959512,283.434494124836,0.511893142274471,1.14544110178169e-07,0.417735308362944,2.53184010889934e-05,0.205470554918606,14.2403085898473,0.237464481423365,0.166214548850061
"GTEX.X261.3226.SM.3NMC3",0.0245634537628716,0.0134377632921525,0.040807697107283,0.0199996830093928,0.0497110860850282,0.00655170849199256,3.08182479357977e-09,0.844928605169455,0.0245654486749235,0.0134926100538003,0.0414719183551289,0.0203252150865913,0.0499139838463953,0.00185360652267822,2.81565366988361e-09,0.848377214644829,0,"",57.2085773952239,70.6290129827774,0.442917884269304,6.96803448984549e-06,0.422781356980166,1.97108805094308e-05,0.204585470704494,11.0562081416602,0.273069426334223,0.155071394830545
"GTEX.TMZS.0126.SM.3DB9Q",5.05002870875104e-08,0.0175933197625215,0.144881591708663,0.0392704240512469,0.0793341833677289,0.00763602447103921,9.78976529231528e-09,0.711284396348749,5.04629825069446e-08,0.0176506448650529,0.147119095034721,0.0398769034762319,0.0795926814941311,0.00215860954407266,8.93690966648324e-09,0.713602006185898,0,"",129.096524021689,141.022363970463,0.443352514272962,6.80836364209359e-06,0.27461920955076,0.007076748482233,0.093128282222894,18.2211005267629,0.14729191455508,0.288715603651252
"GTEX.RU72.0011.R7A.SM.2TF5U",0.00249069443393662,0.00140755039091422,0.0942697033923792,0.0281221085480147,0.0516422717671894,0.0669562284198431,3.20549232315647e-08,0.755111410992799,0.00260206229389383,0.00147636895319083,0.10007973531254,0.0298553308076215,0.0541671880463199,0.019788639416379,3.05934180139831e-08,0.792030644576637,0,"",233.730522643249,241.579218341578,0.24501026423474,0.0167091071012415,0.199643664306052,0.0524161041283741,0.0449475195869982,19.6140235742673,0.0620411211968346,0.244888589007201
"GTEX.ZV7C.2026.SM.5NQ8F",0.00362332154825214,0.00717861685835509,0.0785688594309815,0.0208883224359877,0.0413079123627517,0.00454635877504404,4.39370719655291e-10,0.843886608149257,0.0036163783702798,0.00719352030089487,0.0796882341311298,0.0211859194716672,0.041393671236708,0.00128368481751164,4.00621375859884e-10,0.845638591271187,0,"",71.6821061235147,76.3615373620984,0.139965075228968,0.176112952460562,0.197413244513592,0.0551629363814868,0.0882637015862421,9.3452385408595,0.19345126529849,0.156113391850743
"GTEX.131YS.0326.SM.5PNYW",0.00136397391077286,0.0521770118724729,0.0517206405804367,0.0386157916629382,0.0900281655155225,0.0249470558405992,1.48532434642369e-09,0.741147359131933,0.0013817896992869,0.0530699653442178,0.0532447203927976,0.0397537038746072,0.0915689007946604,0.00714961901523239,1.37465339035327e-09,0.753831299504544,0,"",175.57804798046,226.409448222651,0.651240595324419,8.96236163481524e-13,0.609407752837877,5.61458103783311e-11,0.397928503733033,10.9511070784556,0.427256293135685,0.258852640868067
"GTEX.PLZ6.1426.SM.5S2TR",0.000479643694982125,0.00612467408060658,0.146694813826808,0.0331706142556432,0.0670858969674685,0.00382911566079245,7.9287607759316e-10,0.742615240720823,0.000478004030386236,0.00612815179614302,0.148560840233041,0.0335925599297764,0.06712398971544,0.00107954069066922,7.21861955312877e-10,0.743036912882682,0,"",81.439444765932,88.1340603515149,0.42219578155924,2.02961230315287e-05,0.176830064217536,0.0864834396408325,0.0604729994324837,13.0699452542116,0.136707511598495,0.257384759279177
"GTEX.WXYG.1226.SM.4ONCJ",7.07229633024842e-05,0.00298174594340377,0.146905606815368,0.0402246605508109,0.0348051403109472,0.00795926722237964,2.20003177495685e-10,0.767052855973785,7.06846387301942e-05,0.00299205066434856,0.149203748058686,0.0408539214307341,0.0349254246226075,0.0022504293983162,2.00876700850134e-10,0.769703740985701,0,"",56.3540865222732,62.853392930981,0.426070250184208,1.67069552748311e-05,0.219398898887814,0.0326608564098676,0.0959389645146837,10.5947609267195,0.188221531047505,0.232947144026215
"GTEX.11H98.0011.R11b.SM.5NQ6U",0.00550588715125002,0.000397344145352248,0.124623107807063,0.0373853909196089,0.0252938061654744,0.00467445085742976,9.20670665710572e-12,0.802120012944615,0.00549170318346495,0.000397905811036566,0.126315049351817,0.0378929524559628,0.025329560216755,0.00131897955082624,8.38919089557268e-12,0.803253849421749,0,"",48.4024776928671,53.3635954144149,0.168893582724751,0.101807078079274,0.216290553306086,0.0352721974710445,0.123225281070455,8.04587920624002,0.22526105955553,0.197879987055385
"GTEX.ZV6S.1626.SM.5NQ81",0.00834648060900879,0.0165010563968183,0.0290971492884839,0.0163648846078016,0.294883022280067,0.0549796955234889,3.63221740807436e-09,0.579827707662114,0.00865032368704682,0.0171701635264154,0.0306447568941474,0.0172352935827064,0.306840337488247,0.0161197764162995,3.43903682172799e-09,0.6033393449661,0,"",131.493617574755,164.701702732529,0.691909559558982,8.2169555496386e-15,0.513751997465087,1.01220661673963e-07,0.355237362373262,18.5595684998234,0.437354756483788,0.420172292337886
"GTEX.SN8G.0001.SM.3NM8L",0.411586905493663,0.000302826845759787,1.48422077195975e-07,4.32332366466213e-08,0.000140446595187046,0.00133793379334643,6.73331925894174e-07,0.586631022284804,0.411016084219622,0.000303616488984862,1.50616496614478e-07,4.38724397612414e-08,0.000140812819991508,0.000377971979122242,6.14274511653709e-07,0.588160705728832,1,"",139.567596424152,241.898126254701,0.628887597597741,8.83420115103233e-12,0.751212512964728,1.81380136300677e-18,0.546331541003298,9.89789976813735,0.560029080978583,0.413368977715196
"GTEX.P4PP.1026.SM.3NM9O",0.000399224992308074,0.000550304985074241,0.0144532037520072,0.00386235982733379,0.00602365644071115,0.000706411323187448,3.22111075824979e-11,0.974004838647167,0.000397748409589209,0.000550462692884515,0.0146329410810819,0.00391039140920326,0.00602538271558212,0.000199102217061541,2.93178696306672e-11,0.97428397144528,0,"",5.49448241229936,6.4015004251871,0.266637737256802,0.0090033670879699,0.223728612912192,0.0292963372770912,0.126530561266476,1.23013030176293,0.284624464008341,0.025995161352833
"GTEX.U3ZH.0926.SM.4DXU4",0.0496507302579215,0.0197158972616439,0.275975294915681,0.0242714252216151,0.105884626096837,0.00526086513165793,7.74119161639986e-11,0.519241161037232,0.0494692238431869,0.0197223978450736,0.27941931933122,0.0245743196567446,0.105919537611983,0.00148284015389159,7.04617287193864e-11,0.519412361487439,0,"",103.274449066185,128.329384375432,0.486899800184253,5.63554756523978e-07,0.456860270765077,3.25964575462073e-06,0.286541822894549,21.0187298536015,0.407500058347049,0.480758838962768
"GTEX.ZTSS.0726.SM.51MSN",0.00278948713336548,0.00765246721523857,0.065706112786263,0.0312734581054533,0.0900527554890107,0.0135038100603002,1.50281544779773e-08,0.789021894182214,0.00280228292240723,0.00771832049224568,0.0670764640542255,0.0319256900082564,0.090827704127884,0.00383770556368465,1.3792064789064e-08,0.795811819039232,0,"",247.375731473115,249.932598074869,0.366741101233821,0.000256720616971449,0.0119387169876906,0.908581583898126,0.00228397756772513,15.7462983631151,0.0433360634332663,0.210978105817786
"GTEX.OXRN.2626.SM.48TBX",0.0270509706922819,0.00656960383334868,0.0515215420707172,0.0190230820767406,0.0438450474953704,0.00686232371034539,5.56135756899659e-10,0.84512742956506,0.0270562846653823,0.00659717796339935,0.0523661839757773,0.0193349456514636,0.044029075189031,0.0019417093414139,5.08161952579143e-10,0.848674622705371,0,"",39.8566732936717,48.5570967391415,0.286207222513883,0.00492733536192725,0.407563208552035,4.14382730090712e-05,0.260661973209083,8.6773144421311,0.405587359730704,0.15487257043494
"GTEX.11LCK.1126.SM.5A5KC",0.000373561493473449,0.0225390712101246,0.0415333974670595,0.0298867522229255,0.297558812277779,0.0281951449391467,5.67630972972948e-09,0.579913254713181,0.000379428285290115,0.0229846200314134,0.042868849339969,0.0308477215070526,0.303440908165337,0.00810157851168434,5.2670774607342e-09,0.591376888892176,0,"",136.260101932521,168.934453515872,0.635593754171182,4.53412645289217e-12,0.489300714841129,4.86214906590684e-07,0.262250598560155,21.2650434929145,0.328760322371749,0.420086745286819
"GTEX.WH7G.0626.SM.4LVMO",0.000912583589613428,0.0319468470281787,0.0717585838717619,0.0448075200214032,0.0478963293248122,0.0766374317220123,9.44248948635447e-10,0.726040703497969,0.000960458324355921,0.0337572908130527,0.0767461322645966,0.047921846732045,0.0506106382413666,0.0228178397501544,9.07879898447926e-10,0.767185792966549,0,"",241.220155772936,264.83438981356,0.653991517302556,6.67375826518557e-13,0.378237628884394,0.000157326267537912,0.183296783035401,24.1419062207868,0.244228120984137,0.273959296502031
